Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
10100.0,-36.698995,-29.986153,-39.96939,-28.398772,-24.793829,-35.125282,-28.648223,-30.224859
10150.0,-41.555978,-30.890625,-49.676189,-33.850819,-24.113132,-37.698195,-30.324383,-29.509113
10200.0,-41.079101,-33.412069,-44.176164,-35.921263,-26.044759,-36.998438,-33.472789,-33.488259
10250.0,-36.795817,-35.10675,-39.243849,-31.473738,-27.575997,-34.94392,-32.99832,-36.195854
10300.0,-34.005488,-31.638973,-37.919558,-28.138787,-26.11224,-34.238706,-28.929758,-31.64138
10350.0,-37.332061,-31.014653,-41.344735,-33.127582,-23.833242,-35.556681,-29.128597,-29.565891
10400.0,-42.478186,-33.689952,-44.265253,-37.041443,-26.04185,-35.581066,-32.864057,-33.284201
10450.0,-36.781468,-36.847102,-41.948555,-32.289435,-28.090242,-34.917595,-34.65333,-36.05719
10500.0,-33.928254,-34.952224,-38.926899,-28.297395,-26.967002,-33.606813,-30.025021,-33.04344
10550.0,-35.367693,-32.143879,-39.116468,-31.462436,-24.023671,-34.071439,-28.425262,-29.522648
10600.0,-43.77279,-34.393296,-44.923372,-35.080338,-26.028625,-34.716903,-32.386938,-31.93025
10650.0,-39.269291,-37.201958,-44.710713,-32.450974,-28.102458,-34.021615,-36.17768,-35.100152
10700.0,-34.220697,-35.606875,-39.673866,-28.742943,-27.414253,-33.137977,-32.856847,-34.095412
10750.0,-33.828478,-31.72213,-38.229472,-29.732787,-24.021165,-33.790322,-28.902556,-29.428136
10800.0,-43.311672,-33.540364,-45.120495,-33.275953,-24.950518,-33.714081,-31.803376,-30.841192
10850.0,-39.121723,-36.160543,-46.852344,-33.309089,-27.270985,-32.828361,-35.902133,-34.776589
10900.0,-33.974274,-37.308035,-40.490872,-29.786934,-27.95528,-32.636877,-34.73599,-35.613865
10950.0,-32.925991,-33.046419,-37.840695,-29.178229,-24.884647,-33.05539,-29.424302,-30.807481
11000.0,-40.135893,-33.564185,-42.306535,-32.945332,-24.762881,-32.744396,-30.649405,-31.092771
11050.0,-37.790698,-36.61111,-50.899785,-33.515572,-27.434102,-32.749,-35.222711,-34.137359
11100.0,-33.137092,-38.738061,-43.293082,-29.801757,-28.403078,-32.429544,-35.642006,-35.019901
